Date,Adj Close,Close,High,Low,Open,Volume,MA_7,MA_30,Daily_Return
2026-07-23,321.3828430175781,321.6600036621094,323.29998779296875,319.3500061035156,321.7300109863281,40840800,328.05428641183033,306.0730000813802,-0.012979872951588756
2026-07-24,332.7330322265625,333.0199890136719,334.3699951171875,321.6199951171875,321.7900085449219,47489400,328.84285627092635,307.45433349609374,0.035316748188238156
2026-07-27,336.61968994140625,336.9100036621094,339.57000732421875,334.0199890136719,334.5400085449219,49604300,329.3642839704241,308.83033345540366,0.011681024493330971
2026-07-28,339.78692626953125,340.0799865722656,342.8900146484375,335.6000061035156,340.0299987792969,51859000,330.2699977329799,310.4619995117188,0.009408990162653286
2026-07-29,337.8985900878906,338.19000244140625,344.57000732421875,337.3500061035156,339.7300109863281,56090800,331.92714146205356,311.8543324788412,-0.005557469435084728
2026-07-30,333.1426696777344,333.42999267578125,334.75,329.5899963378906,333.1000061035156,74817800,332.739998953683,312.99399922688804,-0.014074957069287408
2026-07-31,308.6438293457031,308.9100036621094,310.69000244140625,300.0,304.8099975585937,132489100,330.3142830984933,313.4259989420573,-0.07353864245054431
2026-08-03,303.1585693359375,303.4200134277344,311.79998779296875,302.5599975585937,309.5799865722656,75052000,327.7085702078683,313.60633239746096,-0.01777213482662099
2026-08-04,309.1134033203125,309.3800048828125,310.4200134277344,301.32000732421875,302.7300109863281,68001000,324.3314296177455,314.01866556803384,0.019642710405777475
2026-08-05,310.7320251464844,311.0,311.7099914550781,305.6700134277344,309.3599853515625,49438800,320.63000052315846,314.57533264160156,0.005236263144417164
2026-08-06,312.14080810546875,312.4100036621094,316.2900085449219,309.2300109863281,314.3399963378906,46139900,316.6771458217076,315.21966654459635,0.004533773833149013
2026-08-07,313.0599975585937,313.3299865722656,314.8099975585937,310.739990234375,311.45001220703125,34437200,313.12571498325894,316.4923329671224,0.0029447933784836344
2026-08-10,308.260009765625,308.260009765625,308.260009765625,304.6099853515625,306.8299865722656,44812500,309.5300031389509,317.30833333333334,-0.0161809498736607
2026-08-11,304.9100036621094,304.9100036621094,309.9700012207031,302.7900085449219,307.75,37476700,308.9585745675223,318.08066711425784,-0.010867469011185404
2026-08-12,302.25,302.25,305.6600036621094,300.57000732421875,305.1000061035156,41657800,308.7914297921317,318.5103342692057,-0.008723897642456846
2026-08-13,305.260009765625,305.260009765625,306.0,302.04998779296875,304.2099914550781,40349300,308.2028590611049,318.8730010986328,0.009958675816790663
2026-08-14,305.92999267578125,305.92999267578125,307.489990234375,304.29998779296875,306.0,28229400,307.4785723005022,318.7830006917318,0.002194794236790587
2026-08-17,305.5899963378906,305.5899963378906,307.6600036621094,302.94000244140625,306.2099914550781,38169300,306.50428553989957,318.5473337809245,-0.0011113534012042736
2026-08-18,310.0299987792969,310.0299987792969,311.489990234375,305.739990234375,307.5799865722656,53424500,306.0328587123326,318.5263336181641,0.014529279409058127
2026-08-19,316.8299865722656,316.8299865722656,319.2799987792969,309.6000061035156,310.1400146484375,50505600,307.25714111328125,318.64099934895836,0.021933322000267097
2026-08-20,311.29998779296875,311.29998779296875,320.2799987792969,310.6499938964844,317.4599914550781,40959200,308.1699959891183,318.4769989013672,-0.017454152112068244
2026-08-21,309.3500061035156,309.3500061035156,312.3800048828125,307.010009765625,312.04998779296875,46876800,309.1842825753348,318.2779988606771,-0.006263995393247401
2026-08-24,310.3399963378906,310.3399963378906,313.3599853515625,309.9700012207031,311.4700012207031,34673600,309.90999494280135,318.04566548665366,0.0032002269754076718
2026-08-25,309.8999938964844,309.8999938964844,313.5899963378906,308.2099914550781,310.7900085449219,25869800,310.47713797433033,317.880332438151,-0.0014178077160482694
2026-08-26,313.45001220703125,313.45001220703125,315.42999267578125,308.79998779296875,310.29998779296875,34024500,311.5999973842076,317.41199951171876,0.011455367474878742
2026-08-27,314.5799865722656,314.5799865722656,315.3999938964844,309.3999938964844,310.54998779296875,32419200,312.24999564034596,316.7893320719401,0.003604958753321119
2026-08-28,319.70001220703125,319.70001220703125,322.3699951171875,315.45001220703125,316.8500061035156,38649400,312.65999930245533,316.321332804362,0.01627575132974779
2026-08-31,316.8500061035156,316.8500061035156,321.239990234375,312.79998779296875,319.6000061035156,41242700,313.4528590611049,315.9966664632162,-0.008914626195478559
2026-09-01,325.1300048828125,325.1300048828125,327.29998779296875,314.7300109863281,316.9800109863281,53167400,315.7071446010045,315.9096669514974,0.02613223487390992
2026-09-02,324.9599914550781,324.9599914550781,328.3999938964844,323.5299987792969,326.8699951171875,33776400,317.79571533203125,315.8786661783854,-0.000522909067699362
2026-09-03,328.2099914550781,328.2099914550781,330.8099975585937,324.1099853515625,324.8699951171875,37225800,320.4114292689732,316.0969991048177,0.010001231183714099
2026-09-04,319.9700012207031,319.9700012207031,328.92999267578125,317.8599853515625,328.3099975585937,39606900,321.34285627092635,315.66199951171876,-0.025105848234065142
2026-09-08,316.2200012207031,316.2200012207031,320.70001220703125,314.8999938964844,317.1000061035156,35477100,321.57714407784596,314.9723327636719,-0.011719848691107093
2026-09-09,315.3399963378906,315.3399963378906,319.1499938964844,309.8999938964844,315.489990234375,65640000,320.95428466796875,314.147666422526,-0.0027828881140200545
2026-09-10,326.57000732421875,326.57000732421875,326.739990234375,316.510009765625,316.6700134277344,70011900,322.34285627092635,313.7603332519531,0.03561239017170226
2026-09-11,332.2699890136719,332.2699890136719,336.2200012207031,326.29998779296875,327.45001220703125,50716900,323.36285400390625,313.72166646321614,0.017454088133066703
2026-09-14,333.0799865722656,333.0799865722656,335.5,331.3399963378906,334.7900085449219,39223900,324.5228533063616,314.52733256022134,0.0024377692400032736
2026-09-15,329.635009765625,329.635009765625,331.5899963378906,328.3500061035156,330.260009765625,7572798,324.72642735072543,315.4011657714844,-0.010342791357994763
